model,sample_id,turn,focus_rate,focus_n,answer_ok_rate,answer_ok_n,trunc_rate,trunc_n
blip2,82,3,,0,1.0,1,0.0,1
blip2,82,4,,0,1.0,1,0.0,1
blip2,82,5,,0,1.0,1,0.0,1
blip2,82,6,,0,1.0,1,0.0,1
blip2,82,7,,0,1.0,1,0.0,1
blip2,82,8,,0,1.0,1,0.0,1
blip2,83,1,,0,1.0,1,0.0,1
blip2,83,2,,0,1.0,1,0.0,1
blip2,83,3,,0,1.0,1,0.0,1
blip2,83,4,,0,1.0,1,0.0,1
blip2,83,5,,0,1.0,1,0.0,1
blip2,83,6,,0,1.0,1,0.0,1
blip2,83,7,,0,1.0,1,0.0,1
blip2,84,1,,0,1.0,1,0.0,1
blip2,84,2,,0,1.0,1,0.0,1
blip2,84,3,,0,1.0,1,0.0,1
blip2,84,4,,0,1.0,1,0.0,1
blip2,84,5,,0,1.0,1,0.0,1
blip2,84,6,,0,1.0,1,0.0,1
blip2,84,7,,0,1.0,1,0.0,1
blip2,84,8,,0,1.0,1,0.0,1
blip2,84,9,,0,1.0,1,0.0,1
blip2,84,10,,0,1.0,1,0.0,1
blip2,85,1,,0,1.0,1,0.0,1
blip2,85,2,,0,1.0,1,0.0,1
blip2,85,3,,0,1.0,1,0.0,1
blip2,85,4,,0,1.0,1,0.0,1
blip2,85,5,,0,1.0,1,0.0,1
blip2,85,6,,0,1.0,1,0.0,1
blip2,85,7,,0,1.0,1,0.0,1
blip2,85,8,,0,1.0,1,0.0,1
blip2,85,9,,0,1.0,1,0.0,1
blip2,85,10,,0,1.0,1,0.0,1
blip2,85,11,,0,1.0,1,0.0,1
blip2,85,12,,0,1.0,1,0.0,1
blip2,85,13,,0,1.0,1,0.0,1
blip2,85,14,,0,1.0,1,0.0,1
blip2,85,15,,0,1.0,1,0.0,1
blip2,85,16,,0,1.0,1,0.0,1
blip2,85,17,,0,1.0,1,0.0,1
blip2,85,18,,0,1.0,1,0.0,1
blip2,86,1,,0,0.0,1,0.0,1
blip2,86,2,,0,1.0,1,0.0,1
blip2,86,3,,0,1.0,1,0.0,1
blip2,86,4,,0,1.0,1,0.0,1
blip2,86,5,,0,1.0,1,0.0,1
blip2,86,6,,0,1.0,1,0.0,1
blip2,86,7,,0,1.0,1,0.0,1
blip2,86,8,,0,1.0,1,0.0,1
blip2,86,9,,0,1.0,1,0.0,1
blip2,86,10,,0,1.0,1,0.0,1
blip2,86,11,,0,1.0,1,0.0,1
blip2,86,12,,0,1.0,1,0.0,1
blip2,86,13,,0,1.0,1,0.0,1
blip2,86,14,,0,1.0,1,0.0,1
blip2,86,15,,0,1.0,1,0.0,1
blip2,86,16,,0,1.0,1,0.0,1
blip2,86,17,,0,1.0,1,0.0,1
blip2,87,1,,0,1.0,1,0.0,1
blip2,87,2,,0,1.0,1,0.0,1
blip2,87,3,,0,1.0,1,0.0,1
blip2,87,4,,0,1.0,1,0.0,1
blip2,87,5,,0,1.0,1,0.0,1
blip2,87,6,,0,1.0,1,0.0,1
blip2,88,1,,0,1.0,1,0.0,1
blip2,88,2,,0,1.0,1,0.0,1
blip2,88,3,,0,1.0,1,0.0,1
blip2,88,4,,0,1.0,1,0.0,1
blip2,88,5,,0,1.0,1,0.0,1
blip2,88,6,,0,1.0,1,0.0,1
blip2,88,7,,0,1.0,1,0.0,1
blip2,88,8,,0,1.0,1,0.0,1
blip2,88,9,,0,1.0,1,0.0,1
blip2,88,10,,0,1.0,1,0.0,1
blip2,88,11,,0,1.0,1,0.0,1
blip2,88,12,,0,1.0,1,0.0,1
blip2,88,13,,0,1.0,1,0.0,1
blip2,88,14,,0,1.0,1,0.0,1
blip2,88,15,,0,1.0,1,0.0,1
blip2,88,16,,0,1.0,1,0.0,1
blip2,88,17,,0,1.0,1,0.0,1
blip2,88,18,,0,1.0,1,0.0,1
blip2,88,19,,0,1.0,1,0.0,1
blip2,88,20,,0,1.0,1,0.0,1
blip2,89,1,,0,1.0,1,0.0,1
blip2,89,2,,0,1.0,1,0.0,1
blip2,89,3,,0,1.0,1,0.0,1
blip2,89,4,,0,1.0,1,0.0,1
blip2,89,5,,0,1.0,1,0.0,1
blip2,89,6,,0,1.0,1,0.0,1
blip2,89,7,,0,1.0,1,0.0,1
blip2,89,8,,0,1.0,1,0.0,1
blip2,90,1,,0,1.0,1,0.0,1
blip2,90,2,,0,1.0,1,0.0,1
blip2,90,3,,0,1.0,1,0.0,1
blip2,90,4,,0,1.0,1,0.0,1
blip2,90,5,,0,1.0,1,0.0,1
blip2,90,6,,0,1.0,1,0.0,1
blip2,90,7,,0,1.0,1,0.0,1
blip2,90,8,,0,1.0,1,0.0,1
blip2,90,9,,0,1.0,1,0.0,1
blip2,90,10,,0,1.0,1,0.0,1
blip2,90,11,,0,1.0,1,0.0,1
blip2,90,12,,0,1.0,1,0.0,1
blip2,90,13,,0,1.0,1,0.0,1
blip2,90,14,,0,1.0,1,0.0,1
blip2,90,15,,0,1.0,1,0.0,1
blip2,90,16,,0,1.0,1,0.0,1
blip2,90,17,,0,1.0,1,0.0,1
blip2,90,18,,0,1.0,1,0.0,1
blip2,90,19,,0,1.0,1,0.0,1
blip2,90,20,,0,1.0,1,0.0,1
blip2,91,1,,0,1.0,1,0.0,1
blip2,91,2,,0,1.0,1,0.0,1
blip2,91,3,,0,1.0,1,0.0,1
blip2,91,4,,0,1.0,1,0.0,1
blip2,91,5,,0,1.0,1,0.0,1
blip2,91,6,,0,1.0,1,0.0,1
blip2,91,7,,0,1.0,1,0.0,1
blip2,91,8,,0,1.0,1,0.0,1
blip2,91,9,,0,1.0,1,0.0,1
blip2,91,10,,0,1.0,1,0.0,1
blip2,91,11,,0,1.0,1,0.0,1
blip2,91,12,,0,1.0,1,0.0,1
blip2,91,13,,0,1.0,1,0.0,1
blip2,91,14,,0,1.0,1,0.0,1
blip2,91,15,,0,1.0,1,0.0,1
blip2,91,16,,0,1.0,1,0.0,1
blip2,91,17,,0,1.0,1,0.0,1
blip2,91,18,,0,1.0,1,0.0,1
blip2,91,19,,0,1.0,1,0.0,1
blip2,92,1,,0,1.0,1,0.0,1
blip2,92,2,,0,1.0,1,0.0,1
blip2,92,3,,0,1.0,1,0.0,1
blip2,92,4,,0,1.0,1,0.0,1
blip2,92,5,,0,1.0,1,0.0,1
blip2,92,6,,0,1.0,1,0.0,1
blip2,92,7,,0,1.0,1,0.0,1
blip2,92,8,,0,1.0,1,0.0,1
blip2,92,9,,0,1.0,1,0.0,1
blip2,92,10,,0,1.0,1,0.0,1
blip2,92,11,,0,1.0,1,0.0,1
blip2,92,12,,0,1.0,1,0.0,1
blip2,92,13,,0,1.0,1,0.0,1
blip2,92,14,,0,1.0,1,0.0,1
blip2,92,15,,0,1.0,1,0.0,1
blip2,92,16,,0,1.0,1,0.0,1
blip2,93,1,,0,1.0,1,0.0,1
blip2,93,2,,0,1.0,1,0.0,1
blip2,93,3,,0,1.0,1,0.0,1
blip2,93,4,,0,1.0,1,0.0,1
blip2,93,5,,0,1.0,1,0.0,1
blip2,93,6,,0,1.0,1,0.0,1
blip2,93,7,,0,1.0,1,0.0,1
blip2,93,8,,0,1.0,1,0.0,1
blip2,93,9,,0,1.0,1,0.0,1
blip2,93,10,,0,1.0,1,0.0,1
blip2,93,11,,0,1.0,1,0.0,1
blip2,93,12,,0,0.0,1,0.0,1
blip2,93,13,,0,1.0,1,0.0,1
blip2,93,14,,0,1.0,1,0.0,1
blip2,93,15,,0,1.0,1,0.0,1
blip2,93,16,,0,1.0,1,0.0,1
blip2,93,17,,0,1.0,1,0.0,1
blip2,93,18,,0,1.0,1,0.0,1
blip2,93,19,,0,1.0,1,0.0,1
blip2,94,1,,0,1.0,1,0.0,1
blip2,94,2,,0,1.0,1,0.0,1
blip2,94,3,,0,1.0,1,0.0,1
blip2,94,4,,0,1.0,1,0.0,1
blip2,94,5,,0,1.0,1,0.0,1
blip2,94,6,,0,1.0,1,0.0,1
blip2,94,7,,0,1.0,1,0.0,1
blip2,94,8,,0,1.0,1,0.0,1
blip2,94,9,,0,1.0,1,0.0,1
blip2,94,10,,0,1.0,1,0.0,1
blip2,94,11,,0,1.0,1,0.0,1
blip2,94,12,,0,1.0,1,0.0,1
blip2,94,13,,0,1.0,1,0.0,1
blip2,94,14,,0,1.0,1,0.0,1
blip2,94,15,,0,1.0,1,0.0,1
blip2,95,1,,0,1.0,1,0.0,1
blip2,95,2,,0,1.0,1,0.0,1
blip2,95,3,,0,1.0,1,0.0,1
blip2,95,4,,0,1.0,1,0.0,1
blip2,95,5,,0,1.0,1,0.0,1
blip2,95,6,,0,1.0,1,0.0,1
blip2,95,7,,0,1.0,1,0.0,1
blip2,95,8,,0,1.0,1,0.0,1
blip2,95,9,,0,1.0,1,0.0,1
blip2,95,10,,0,1.0,1,0.0,1
blip2,95,11,,0,1.0,1,0.0,1
blip2,95,12,,0,1.0,1,0.0,1
blip2,95,13,,0,1.0,1,0.0,1
blip2,95,14,,0,1.0,1,0.0,1
blip2,95,15,,0,1.0,1,0.0,1
blip2,96,1,,0,1.0,1,0.0,1
blip2,96,2,,0,1.0,1,0.0,1
blip2,96,3,,0,1.0,1,0.0,1
blip2,96,4,,0,1.0,1,0.0,1
blip2,96,5,,0,1.0,1,0.0,1
blip2,96,6,,0,1.0,1,0.0,1
blip2,96,7,,0,1.0,1,0.0,1
blip2,96,8,,0,1.0,1,0.0,1
blip2,96,9,,0,1.0,1,0.0,1
blip2,96,10,,0,1.0,1,0.0,1
blip2,96,11,,0,1.0,1,0.0,1
blip2,96,12,,0,1.0,1,0.0,1
blip2,96,13,,0,1.0,1,0.0,1
blip2,96,14,,0,1.0,1,0.0,1
blip2,96,15,,0,1.0,1,0.0,1
blip2,96,16,,0,1.0,1,0.0,1
blip2,97,1,,0,1.0,1,0.0,1
blip2,97,2,,0,1.0,1,0.0,1
blip2,97,3,,0,1.0,1,0.0,1
blip2,97,4,,0,1.0,1,0.0,1
blip2,97,5,,0,1.0,1,0.0,1
blip2,97,6,,0,1.0,1,0.0,1
blip2,97,7,,0,1.0,1,0.0,1
blip2,97,8,,0,1.0,1,0.0,1
blip2,97,9,,0,1.0,1,0.0,1
blip2,97,10,,0,1.0,1,0.0,1
blip2,97,11,,0,1.0,1,0.0,1
blip2,97,12,,0,1.0,1,0.0,1
blip2,97,13,,0,1.0,1,0.0,1
blip2,97,14,,0,1.0,1,0.0,1
blip2,97,15,,0,1.0,1,0.0,1
blip2,97,16,,0,1.0,1,0.0,1
blip2,98,1,,0,1.0,1,0.0,1
blip2,98,2,,0,1.0,1,0.0,1
blip2,98,3,,0,1.0,1,0.0,1
blip2,98,4,,0,1.0,1,0.0,1
blip2,98,5,,0,1.0,1,0.0,1
blip2,98,6,,0,1.0,1,0.0,1
blip2,98,7,,0,1.0,1,0.0,1
blip2,98,8,,0,1.0,1,0.0,1
blip2,98,9,,0,1.0,1,0.0,1
blip2,98,10,,0,1.0,1,0.0,1
blip2,98,11,,0,1.0,1,0.0,1
blip2,98,12,,0,1.0,1,0.0,1
blip2,98,13,,0,1.0,1,0.0,1
blip2,98,14,,0,1.0,1,0.0,1
blip2,98,15,,0,1.0,1,0.0,1
blip2,99,1,,0,1.0,1,0.0,1
blip2,99,2,,0,1.0,1,0.0,1
blip2,99,3,,0,1.0,1,0.0,1
blip2,99,4,,0,1.0,1,0.0,1
blip2,99,5,,0,1.0,1,0.0,1
blip2,99,6,,0,1.0,1,0.0,1
blip2,99,7,,0,1.0,1,0.0,1
blip2,99,8,,0,1.0,1,0.0,1
blip2,99,9,,0,1.0,1,0.0,1
blip2,99,10,,0,1.0,1,0.0,1
blip2,99,11,,0,1.0,1,0.0,1
blip2,99,12,,0,1.0,1,0.0,1
blip2,99,13,,0,1.0,1,0.0,1
blip2,99,14,,0,1.0,1,0.0,1
blip2,99,15,,0,1.0,1,0.0,1
blip2,99,16,,0,1.0,1,0.0,1
blip2,99,17,,0,1.0,1,0.0,1
blip2,99,18,,0,1.0,1,0.0,1
blip2,99,19,,0,1.0,1,0.0,1
blip2,100,1,,0,1.0,1,0.0,1
blip2,100,2,,0,1.0,1,0.0,1
blip2,100,3,,0,1.0,1,0.0,1
blip2,100,4,,0,1.0,1,0.0,1
blip2,100,5,,0,1.0,1,0.0,1
blip2,100,6,,0,1.0,1,0.0,1
blip2,100,7,,0,1.0,1,0.0,1
blip2,100,8,,0,1.0,1,0.0,1
blip2,100,9,,0,1.0,1,0.0,1
blip2,100,10,,0,1.0,1,0.0,1
blip2,100,11,,0,1.0,1,0.0,1
blip2,100,12,,0,1.0,1,0.0,1
blip2,100,13,,0,1.0,1,0.0,1
blip2,100,14,,0,1.0,1,0.0,1
blip2,100,15,,0,1.0,1,0.0,1
blip2,100,16,,0,1.0,1,0.0,1
blip2,100,17,,0,1.0,1,0.0,1
blip2,100,18,,0,1.0,1,0.0,1
blip2,100,19,,0,1.0,1,0.0,1
blip2,100,20,,0,1.0,1,0.0,1
blip2,101,1,,0,1.0,1,0.0,1
blip2,101,2,,0,1.0,1,0.0,1
blip2,101,3,,0,1.0,1,0.0,1
blip2,101,4,,0,1.0,1,0.0,1
blip2,101,5,,0,1.0,1,0.0,1
blip2,101,6,,0,1.0,1,0.0,1
blip2,101,7,,0,1.0,1,0.0,1
blip2,101,8,,0,1.0,1,0.0,1
blip2,101,9,,0,1.0,1,0.0,1
blip2,101,10,,0,1.0,1,0.0,1
blip2,102,1,,0,1.0,1,0.0,1
blip2,102,2,,0,1.0,1,0.0,1
blip2,102,3,,0,1.0,1,0.0,1
blip2,102,4,,0,1.0,1,0.0,1
blip2,102,5,,0,1.0,1,0.0,1
blip2,102,6,,0,1.0,1,0.0,1
blip2,102,7,,0,1.0,1,0.0,1
blip2,102,8,,0,1.0,1,0.0,1
blip2,102,9,,0,1.0,1,0.0,1
blip2,102,10,,0,1.0,1,0.0,1
blip2,102,11,,0,1.0,1,0.0,1
blip2,103,1,,0,1.0,1,0.0,1
blip2,103,2,,0,1.0,1,0.0,1
blip2,103,3,,0,1.0,1,0.0,1
blip2,103,4,,0,1.0,1,0.0,1
blip2,103,5,,0,1.0,1,0.0,1
blip2,103,6,,0,1.0,1,0.0,1
blip2,103,7,,0,1.0,1,0.0,1
blip2,103,8,,0,1.0,1,0.0,1
blip2,103,9,,0,1.0,1,0.0,1
blip2,103,10,,0,1.0,1,0.0,1
blip2,103,11,,0,1.0,1,0.0,1
blip2,103,12,,0,1.0,1,0.0,1
blip2,103,13,,0,1.0,1,0.0,1
blip2,103,14,,0,1.0,1,0.0,1
blip2,103,15,,0,0.0,1,0.0,1
blip2,103,16,,0,1.0,1,0.0,1
blip2,103,17,,0,1.0,1,0.0,1
blip2,103,18,,0,1.0,1,0.0,1
blip2,103,19,,0,1.0,1,0.0,1
blip2,103,20,,0,1.0,1,0.0,1
blip2,104,1,,0,1.0,1,0.0,1
blip2,104,2,,0,1.0,1,0.0,1
blip2,104,3,,0,1.0,1,0.0,1
blip2,104,4,,0,1.0,1,0.0,1
blip2,104,5,,0,1.0,1,0.0,1
blip2,104,6,,0,1.0,1,0.0,1
blip2,104,7,,0,1.0,1,0.0,1
blip2,104,8,,0,1.0,1,0.0,1
blip2,104,9,,0,1.0,1,0.0,1
blip2,104,10,,0,0.0,1,0.0,1
blip2,104,11,,0,1.0,1,0.0,1
blip2,104,12,,0,1.0,1,0.0,1
blip2,105,1,,0,1.0,1,0.0,1
blip2,105,2,,0,1.0,1,0.0,1
blip2,105,3,,0,1.0,1,0.0,1
blip2,105,4,,0,0.0,1,0.0,1
blip2,105,5,,0,1.0,1,0.0,1
blip2,105,6,,0,1.0,1,0.0,1
blip2,105,7,,0,1.0,1,0.0,1
blip2,105,8,,0,1.0,1,0.0,1
blip2,105,9,,0,1.0,1,0.0,1
blip2,105,10,,0,1.0,1,0.0,1
blip2,105,11,,0,1.0,1,0.0,1
blip2,105,12,,0,1.0,1,0.0,1
blip2,106,1,,0,1.0,1,0.0,1
blip2,106,2,,0,1.0,1,0.0,1
blip2,106,3,,0,1.0,1,0.0,1
blip2,106,4,,0,1.0,1,0.0,1
blip2,106,5,,0,1.0,1,0.0,1
blip2,106,6,,0,1.0,1,0.0,1
blip2,106,7,,0,1.0,1,0.0,1
blip2,106,8,,0,1.0,1,0.0,1
blip2,106,9,,0,1.0,1,0.0,1
blip2,106,10,,0,1.0,1,0.0,1
blip2,106,11,,0,1.0,1,0.0,1
blip2,107,1,,0,1.0,1,0.0,1
blip2,107,2,,0,0.0,1,0.0,1
blip2,107,3,,0,1.0,1,0.0,1
blip2,107,4,,0,1.0,1,0.0,1
blip2,107,5,,0,1.0,1,0.0,1
blip2,107,6,,0,1.0,1,0.0,1
blip2,107,7,,0,1.0,1,0.0,1
blip2,107,8,,0,1.0,1,0.0,1
blip2,107,9,,0,1.0,1,0.0,1
blip2,107,10,,0,1.0,1,0.0,1
blip2,107,11,,0,1.0,1,0.0,1
blip2,108,1,,0,1.0,1,0.0,1
blip2,108,2,,0,1.0,1,0.0,1
blip2,108,3,,0,1.0,1,0.0,1
blip2,108,4,,0,1.0,1,0.0,1
blip2,108,5,,0,1.0,1,0.0,1
blip2,108,6,,0,1.0,1,0.0,1
blip2,108,7,,0,1.0,1,0.0,1
blip2,108,8,,0,1.0,1,0.0,1
blip2,108,9,,0,1.0,1,0.0,1
blip2,108,10,,0,1.0,1,0.0,1
blip2,108,11,,0,1.0,1,0.0,1
blip2,108,12,,0,1.0,1,0.0,1
blip2,108,13,,0,1.0,1,0.0,1
blip2,108,14,,0,1.0,1,0.0,1
blip2,108,15,,0,1.0,1,0.0,1
blip2,108,16,,0,1.0,1,0.0,1
blip2,108,17,,0,1.0,1,0.0,1
blip2,109,1,,0,1.0,1,0.0,1
blip2,109,2,,0,1.0,1,0.0,1
blip2,109,3,,0,1.0,1,0.0,1
blip2,109,4,,0,1.0,1,0.0,1
blip2,109,5,,0,1.0,1,0.0,1
blip2,109,6,,0,1.0,1,0.0,1
blip2,109,7,,0,1.0,1,0.0,1
blip2,109,8,,0,1.0,1,0.0,1
blip2,109,9,,0,1.0,1,0.0,1
blip2,109,10,,0,1.0,1,0.0,1
blip2,109,11,,0,1.0,1,0.0,1
blip2,109,12,,0,1.0,1,0.0,1
blip2,109,13,,0,1.0,1,0.0,1
blip2,109,14,,0,1.0,1,0.0,1
blip2,109,15,,0,1.0,1,0.0,1
blip2,109,16,,0,1.0,1,0.0,1
blip2,109,17,,0,1.0,1,0.0,1
blip2,109,18,,0,1.0,1,0.0,1
blip2,109,19,,0,1.0,1,0.0,1
llava,0,1,,0,1.0,1,0.0,1
llava,0,2,,0,1.0,1,0.0,1
llava,0,3,,0,1.0,1,0.0,1
llava,0,4,,0,1.0,1,0.0,1
llava,0,5,,0,1.0,1,0.0,1
llava,0,6,,0,1.0,1,0.0,1
llava,0,7,,0,1.0,1,0.0,1
llava,0,8,,0,1.0,1,0.0,1
llava,0,9,,0,1.0,1,0.0,1
llava,0,10,,0,0.0,1,0.0,1
llava,0,11,,0,1.0,1,0.0,1
llava,0,12,,0,1.0,1,0.0,1
llava,1,1,,0,0.0,1,0.0,1
llava,1,2,,0,1.0,1,0.0,1
llava,1,3,,0,1.0,1,0.0,1
llava,1,4,,0,1.0,1,0.0,1
llava,1,5,,0,1.0,1,0.0,1
llava,1,6,,0,0.0,1,0.0,1
llava,1,7,,0,1.0,1,0.0,1
llava,1,8,,0,1.0,1,0.0,1
llava,1,9,,0,1.0,1,0.0,1
llava,1,10,,0,1.0,1,0.0,1
llava,1,11,,0,1.0,1,0.0,1
llava,2,1,,0,0.0,1,0.0,1
llava,2,2,,0,1.0,1,0.0,1
llava,2,3,,0,1.0,1,0.0,1
llava,2,4,,0,1.0,1,0.0,1
llava,2,5,,0,1.0,1,0.0,1
llava,2,6,,0,1.0,1,0.0,1
llava,2,7,,0,1.0,1,0.0,1
llava,2,8,,0,1.0,1,0.0,1
llava,2,9,,0,1.0,1,0.0,1
llava,2,10,,0,0.0,1,0.0,1
llava,2,11,,0,1.0,1,0.0,1
llava,2,12,,0,1.0,1,0.0,1
llava,2,13,,0,1.0,1,0.0,1
llava,2,14,,0,1.0,1,0.0,1
llava,2,15,,0,1.0,1,0.0,1
llava,2,16,,0,1.0,1,0.0,1
llava,2,17,,0,1.0,1,0.0,1
llava,3,1,,0,1.0,1,0.0,1
llava,3,2,,0,1.0,1,0.0,1
llava,3,3,,0,1.0,1,0.0,1
llava,3,4,,0,1.0,1,0.0,1
llava,3,5,,0,1.0,1,0.0,1
llava,3,6,,0,1.0,1,0.0,1
llava,3,7,,0,1.0,1,0.0,1
llava,3,8,,0,1.0,1,0.0,1
llava,3,9,,0,1.0,1,0.0,1
llava,3,10,,0,1.0,1,0.0,1
llava,3,11,,0,1.0,1,0.0,1
llava,3,12,,0,1.0,1,0.0,1
llava,3,13,,0,1.0,1,0.0,1
llava,3,14,,0,1.0,1,0.0,1
llava,3,15,,0,1.0,1,0.0,1
llava,3,16,,0,1.0,1,0.0,1
llava,3,17,,0,1.0,1,0.0,1
llava,3,18,,0,1.0,1,0.0,1
llava,3,19,,0,1.0,1,0.0,1
llava,3,20,,0,1.0,1,0.0,1
llava,4,1,,0,0.0,1,0.0,1
llava,4,2,,0,0.0,1,0.0,1
llava,4,3,,0,1.0,1,0.0,1
llava,4,4,,0,1.0,1,0.0,1
llava,4,5,,0,1.0,1,0.0,1
llava,4,6,,0,1.0,1,0.0,1
llava,4,7,,0,0.0,1,0.0,1
llava,4,8,,0,1.0,1,0.0,1
llava,4,9,,0,1.0,1,0.0,1
llava,4,10,,0,1.0,1,0.0,1
llava,4,11,,0,0.0,1,0.0,1
llava,5,1,,0,0.0,1,0.0,1
llava,5,2,,0,1.0,1,0.0,1
llava,5,3,,0,1.0,1,0.0,1
llava,5,4,,0,1.0,1,0.0,1
llava,5,5,,0,1.0,1,0.0,1
llava,5,6,,0,1.0,1,0.0,1
llava,5,7,,0,1.0,1,0.0,1
llava,5,8,,0,1.0,1,0.0,1
llava,5,9,,0,1.0,1,0.0,1
llava,5,10,,0,1.0,1,0.0,1
llava,5,11,,0,1.0,1,0.0,1
llava,5,12,,0,1.0,1,0.0,1
llava,5,13,,0,1.0,1,0.0,1
llava,5,14,,0,1.0,1,0.0,1
llava,5,15,,0,1.0,1,0.0,1
llava,5,16,,0,1.0,1,0.0,1
llava,6,1,,0,0.0,1,0.0,1
llava,6,2,,0,1.0,1,0.0,1
llava,6,3,,0,1.0,1,0.0,1
llava,6,4,,0,1.0,1,0.0,1
llava,6,5,,0,1.0,1,0.0,1
llava,6,6,,0,1.0,1,0.0,1
llava,6,7,,0,1.0,1,0.0,1
llava,6,8,,0,1.0,1,0.0,1
llava,6,9,,0,1.0,1,0.0,1
llava,6,10,,0,1.0,1,0.0,1
llava,6,11,,0,1.0,1,0.0,1
llava,6,12,,0,1.0,1,0.0,1
llava,6,13,,0,1.0,1,0.0,1
llava,6,14,,0,1.0,1,0.0,1
llava,6,15,,0,1.0,1,0.0,1
llava,7,1,,0,0.0,1,0.0,1
llava,7,2,,0,1.0,1,0.0,1
llava,7,3,,0,1.0,1,0.0,1
llava,7,4,,0,1.0,1,0.0,1
llava,7,5,,0,1.0,1,0.0,1
llava,7,6,,0,1.0,1,0.0,1
llava,7,7,,0,1.0,1,0.0,1
llava,7,8,,0,1.0,1,0.0,1
llava,7,9,,0,1.0,1,0.0,1
llava,7,10,,0,1.0,1,0.0,1
llava,7,11,,0,1.0,1,0.0,1
llava,7,12,,0,1.0,1,0.0,1
llava,7,13,,0,1.0,1,0.0,1
llava,7,14,,0,1.0,1,0.0,1
llava,7,15,,0,1.0,1,0.0,1
llava,7,16,,0,1.0,1,0.0,1
llava,8,1,,0,0.0,1,0.0,1
llava,8,2,,0,1.0,1,0.0,1
llava,8,3,,0,1.0,1,0.0,1
llava,8,4,,0,1.0,1,0.0,1
llava,8,5,,0,1.0,1,0.0,1
llava,8,6,,0,1.0,1,0.0,1
llava,8,7,,0,1.0,1,0.0,1
llava,8,8,,0,1.0,1,0.0,1
llava,8,9,,0,1.0,1,0.0,1
llava,8,10,,0,1.0,1,0.0,1
llava,8,11,,0,1.0,1,0.0,1
llava,8,12,,0,1.0,1,0.0,1
llava,8,13,,0,1.0,1,0.0,1
llava,8,14,,0,1.0,1,0.0,1
llava,8,15,,0,1.0,1,0.0,1
llava,8,16,,0,1.0,1,0.0,1
llava,8,17,,0,1.0,1,0.0,1
llava,8,18,,0,1.0,1,0.0,1
llava,8,19,,0,1.0,1,0.0,1
llava,8,20,,0,1.0,1,0.0,1
llava,9,1,,0,0.0,1,0.0,1
llava,9,2,,0,1.0,1,0.0,1
llava,9,3,,0,1.0,1,0.0,1
llava,9,4,,0,1.0,1,0.0,1
llava,9,5,,0,0.0,1,0.0,1
llava,9,6,,0,1.0,1,0.0,1
llava,9,7,,0,1.0,1,0.0,1
llava,9,8,,0,1.0,1,0.0,1
llava,10,1,,0,0.0,1,0.0,1
llava,10,2,,0,1.0,1,0.0,1
llava,10,3,,0,1.0,1,0.0,1
llava,10,4,,0,1.0,1,0.0,1
llava,10,5,,0,1.0,1,0.0,1
llava,10,6,,0,1.0,1,0.0,1
llava,10,7,,0,1.0,1,0.0,1
llava,10,8,,0,1.0,1,0.0,1
llava,10,9,,0,1.0,1,0.0,1
llava,10,10,,0,1.0,1,0.0,1
llava,10,11,,0,0.0,1,0.0,1
llava,10,12,,0,1.0,1,0.0,1
llava,10,13,,0,1.0,1,0.0,1
llava,10,14,,0,1.0,1,0.0,1
llava,10,15,,0,1.0,1,0.0,1
llava,10,16,,0,1.0,1,0.0,1
llava,11,1,,0,1.0,1,0.0,1
llava,11,2,,0,1.0,1,0.0,1
llava,11,3,,0,1.0,1,0.0,1
llava,11,4,,0,1.0,1,0.0,1
llava,11,5,,0,1.0,1,0.0,1
llava,11,6,,0,1.0,1,0.0,1
llava,11,7,,0,1.0,1,0.0,1
llava,11,8,,0,1.0,1,0.0,1
llava,11,9,,0,1.0,1,0.0,1
llava,11,10,,0,1.0,1,0.0,1
llava,11,11,,0,1.0,1,0.0,1
llava,11,12,,0,1.0,1,0.0,1
llava,11,13,,0,1.0,1,0.0,1
llava,11,14,,0,1.0,1,0.0,1
llava,11,15,,0,1.0,1,0.0,1
llava,11,16,,0,1.0,1,0.0,1
llava,12,1,,0,1.0,1,0.0,1
llava,12,2,,0,1.0,1,0.0,1
llava,12,3,,0,1.0,1,0.0,1
llava,12,4,,0,1.0,1,0.0,1
llava,12,5,,0,1.0,1,0.0,1
llava,12,6,,0,1.0,1,0.0,1
llava,12,7,,0,1.0,1,0.0,1
llava,12,8,,0,0.0,1,0.0,1
llava,12,9,,0,1.0,1,0.0,1
llava,12,10,,0,1.0,1,0.0,1
llava,12,11,,0,1.0,1,0.0,1
llava,12,12,,0,1.0,1,0.0,1
llava,12,13,,0,1.0,1,0.0,1
llava,12,14,,0,1.0,1,0.0,1
llava,12,15,,0,1.0,1,0.0,1
llava,13,1,,0,1.0,1,0.0,1
llava,13,2,,0,1.0,1,0.0,1
llava,13,3,,0,1.0,1,0.0,1
llava,13,4,,0,1.0,1,0.0,1
llava,13,5,,0,0.0,1,0.0,1
llava,13,6,,0,1.0,1,0.0,1
llava,13,7,,0,0.0,1,0.0,1
llava,13,8,,0,0.0,1,0.0,1
llava,13,9,,0,1.0,1,0.0,1
llava,13,10,,0,1.0,1,0.0,1
llava,13,11,,0,1.0,1,0.0,1
llava,13,12,,0,1.0,1,0.0,1
llava,13,13,,0,1.0,1,0.0,1
llava,13,14,,0,0.0,1,0.0,1
llava,13,15,,0,1.0,1,0.0,1
llava,13,16,,0,1.0,1,0.0,1
llava,13,17,,0,1.0,1,0.0,1
