model	sample_id	img	src_turn	dst_turn	length	recovered
qwen	24	1	9	10	1	0
qwen	24	2	1	2	1	1
qwen	24	2	3	5	2	1
qwen	24	2	6	7	1	1
qwen	24	2	9	10	1	0
qwen	25	3	2	3	1	1
qwen	26	1	1	2	1	1
qwen	26	1	3	5	2	1
qwen	26	1	7	9	2	1
qwen	26	1	11	13	2	0
qwen	26	2	1	6	5	1
qwen	26	2	7	10	3	1
qwen	26	2	11	12	1	1
qwen	26	2	13	13	0	0
qwen	26	3	1	13	12	0
qwen	27	1	1	6	5	1
qwen	27	1	8	11	3	1
qwen	27	1	12	15	3	1
qwen	27	1	18	18	0	0
qwen	27	2	1	3	2	1
qwen	27	2	5	6	1	1
qwen	27	2	8	15	7	1
qwen	27	2	18	18	0	0
qwen	28	1	2	3	1	1
qwen	28	1	20	20	0	0
qwen	28	2	5	12	7	1
qwen	28	3	20	20	0	0
qwen	28	4	5	10	5	1
qwen	28	5	2	9	7	1
qwen	29	1	6	7	1	1
qwen	29	1	8	9	1	1
qwen	29	2	6	7	1	1
qwen	29	2	8	9	1	1
qwen	30	1	2	4	2	1
qwen	30	1	6	12	6	1
qwen	30	2	6	9	3	1
qwen	30	2	13	13	0	0
qwen	30	3	3	4	1	1
qwen	30	3	6	7	1	1
qwen	31	1	1	17	16	1
qwen	31	2	16	17	1	1
qwen	31	3	1	4	3	1
qwen	31	3	9	14	5	1
qwen	31	4	10	13	3	1
qwen	31	5	1	2	1	1
qwen	31	5	5	12	7	1
qwen	31	5	16	16	0	0
qwen	32	1	7	11	4	1
qwen	32	1	16	16	0	0
qwen	32	2	7	12	5	1
qwen	32	2	17	17	0	0
qwen	32	3	16	18	2	1
qwen	32	4	17	20	3	1
qwen	32	5	7	8	1	1
qwen	32	5	16	19	3	1
qwen	33	1	6	19	13	1
qwen	33	2	6	9	3	1
qwen	33	2	11	15	4	1
qwen	33	2	17	20	3	1
qwen	33	3	7	10	3	1
qwen	33	3	11	12	1	1
qwen	33	3	14	16	2	1
qwen	33	3	17	17	0	0
qwen	33	4	2	4	2	1
qwen	33	4	7	18	11	0
qwen	34	1	1	6	5	1
qwen	34	1	7	8	1	1
qwen	34	1	9	10	1	0
qwen	34	2	1	6	5	1
qwen	34	2	7	8	1	1
qwen	34	2	9	10	1	0
qwen	35	1	2	6	4	1
qwen	35	1	7	8	1	1
qwen	35	1	10	15	5	0
qwen	35	2	2	9	7	1
qwen	35	2	10	13	3	1
qwen	35	2	14	15	1	0
qwen	36	1	1	5	4	1
qwen	36	1	7	9	2	1
qwen	36	2	1	5	4	1
qwen	36	2	7	9	2	1
qwen	37	1	13	16	3	1
qwen	37	2	13	13	0	0
qwen	37	3	1	6	5	1
qwen	37	3	12	16	4	1
qwen	37	4	13	14	1	1
qwen	37	5	15	16	1	1
qwen	38	1	1	3	2	1
qwen	38	1	6	7	1	1
qwen	38	1	9	10	1	0
qwen	38	2	1	3	2	1
qwen	38	2	6	7	1	1
qwen	38	2	9	10	1	0
qwen	39	1	7	8	1	1
qwen	39	1	17	17	0	0
qwen	39	2	5	10	5	1
qwen	39	2	11	13	2	1
qwen	39	2	16	16	0	0
qwen	39	3	11	14	3	1
qwen	39	3	17	18	1	1
qwen	39	4	11	13	2	1
qwen	39	4	16	19	3	1
qwen	39	5	17	20	3	0
qwen	40	1	15	18	3	1
qwen	40	2	10	13	3	1
qwen	40	2	19	19	0	0
qwen	40	3	15	16	1	1
qwen	40	3	19	19	0	0
qwen	40	4	10	13	3	1
qwen	40	4	15	18	3	1
qwen	40	4	19	19	0	0
qwen	40	5	15	20	5	1
qwen	41	1	1	3	2	1
qwen	41	1	6	7	1	1
qwen	41	1	9	16	7	1
qwen	41	2	1	2	1	1
qwen	41	2	6	7	1	1
qwen	41	2	9	10	1	1
qwen	41	2	11	16	5	1
qwen	42	1	1	4	3	1
qwen	42	1	6	8	2	1
qwen	42	1	9	12	3	1
qwen	42	1	13	14	1	1
qwen	42	1	15	19	4	0
qwen	42	2	1	8	7	1
qwen	42	2	9	10	1	1
qwen	42	2	11	14	3	1
qwen	42	2	15	19	4	0
qwen	43	1	1	4	3	1
qwen	43	1	7	9	2	1
qwen	43	2	1	4	3	1
qwen	43	2	7	8	1	1
qwen	44	1	1	2	1	1
qwen	44	1	3	8	5	1
qwen	44	1	10	10	0	0
qwen	44	2	1	2	1	1
qwen	44	2	3	8	5	1
qwen	44	2	10	10	0	0
qwen	44	3	1	2	1	1
qwen	44	3	3	8	5	1
qwen	44	3	10	10	0	0
qwen	45	1	8	8	0	0
qwen	45	2	8	8	0	0
qwen	45	3	8	9	1	1
qwen	45	4	8	11	3	1
qwen	46	1	1	5	4	1
qwen	46	2	1	5	4	1
qwen	46	3	1	5	4	1
qwen	46	4	1	5	4	1
qwen	47	1	1	2	1	1
qwen	47	1	5	9	4	1
qwen	47	2	1	2	1	1
qwen	48	1	1	2	1	1
qwen	48	1	4	7	3	1
qwen	48	1	8	10	2	1
qwen	48	1	11	13	2	1
qwen	48	1	14	17	3	1
qwen	48	2	1	2	1	1
qwen	48	2	4	5	1	1
qwen	48	2	8	10	2	1
qwen	48	2	11	16	5	1
qwen	48	3	1	2	1	1
qwen	48	3	4	6	2	1
qwen	48	3	8	10	2	1
qwen	48	3	11	15	4	1
qwen	49	1	2	4	2	1
qwen	49	1	5	8	3	1
qwen	49	1	9	12	3	1
qwen	49	1	18	18	0	0
qwen	49	2	5	11	6	1
qwen	49	2	18	19	1	1
qwen	49	3	2	3	1	1
qwen	49	3	5	7	2	1
qwen	49	3	9	14	5	1
qwen	49	4	1	6	5	1
qwen	49	4	9	10	1	1
qwen	50	1	1	3	2	1
qwen	50	1	6	7	1	1
qwen	50	1	9	10	1	1
qwen	50	2	1	3	2	1
qwen	50	2	6	7	1	1
qwen	50	2	9	10	1	1
qwen	51	1	1	2	1	1
qwen	51	1	6	7	1	1
qwen	51	1	10	11	1	1
qwen	51	1	13	14	1	1
qwen	51	1	15	16	1	0
qwen	51	2	1	3	2	1
qwen	51	2	4	5	1	1
qwen	51	2	6	7	1	1
qwen	51	2	10	11	1	1
qwen	51	2	13	14	1	1
qwen	51	2	15	16	1	0
qwen	52	1	2	5	3	1
qwen	52	1	6	8	2	1
qwen	52	1	9	11	2	1
qwen	52	1	12	14	2	0
qwen	52	2	2	8	6	1
qwen	52	2	9	14	5	0
qwen	53	1	3	4	1	1
qwen	53	1	6	7	1	1
qwen	53	2	3	4	1	1
qwen	53	2	6	7	1	1
qwen	54	1	2	3	1	1
qwen	54	1	5	6	1	1
qwen	54	1	8	10	2	1
qwen	54	1	11	13	2	1
qwen	54	1	14	15	1	1
qwen	54	2	2	3	1	1
qwen	54	2	5	7	2	1
qwen	54	2	8	10	2	1
qwen	54	2	11	12	1	1
qwen	54	2	14	14	0	0
qwen	55	1	3	9	6	1
qwen	55	1	13	14	1	1
qwen	55	1	17	18	1	0
qwen	55	2	3	5	2	1
qwen	55	2	7	9	2	1
qwen	55	2	12	15	3	1
qwen	55	2	18	18	0	0
qwen	55	3	3	4	1	1
qwen	55	3	7	9	2	1
qwen	55	3	13	15	2	1
qwen	55	3	18	18	0	0
qwen	57	1	2	3	1	1
qwen	57	1	8	8	0	0
qwen	57	2	7	10	3	1
qwen	57	3	7	9	2	1
qwen	58	1	2	4	2	1
qwen	58	1	17	19	2	1
qwen	58	1	20	20	0	0
qwen	58	2	1	11	10	1
qwen	58	2	17	20	3	0
qwen	58	3	5	6	1	1
qwen	58	3	7	11	4	1
qwen	58	3	17	20	3	0
qwen	58	4	17	18	1	1
qwen	58	4	20	20	0	0
qwen	59	1	2	3	1	1
qwen	59	1	10	13	3	1
qwen	59	2	2	4	2	1
qwen	59	2	10	13	3	1
qwen	60	1	4	5	1	1
qwen	60	1	7	8	1	1
qwen	60	2	4	5	1	1
qwen	60	2	7	8	1	1
qwen	61	1	1	2	1	1
qwen	61	1	6	10	4	1
qwen	61	1	13	16	3	1
qwen	61	2	1	2	1	1
qwen	61	2	7	8	1	1
qwen	61	2	9	10	1	1
qwen	61	2	13	16	3	1
qwen	62	1	3	5	2	1
qwen	62	2	3	5	2	1
qwen	62	2	6	7	1	1
qwen	62	3	3	5	2	1
qwen	62	4	3	5	2	1
qwen	62	4	6	7	1	1
qwen	63	1	4	5	1	1
qwen	63	1	7	8	1	1
qwen	63	1	9	11	2	1
qwen	63	1	12	14	2	1
qwen	63	1	16	16	0	0
qwen	63	2	4	6	2	1
qwen	63	2	7	10	3	1
qwen	63	2	12	14	2	1
qwen	63	2	16	16	0	0
qwen	64	1	6	6	0	0
qwen	64	3	3	4	1	1
qwen	64	4	3	4	1	1
qwen	64	5	6	6	0	0
qwen	65	1	6	7	1	1
qwen	65	2	6	6	0	0
qwen	66	1	10	10	0	0
qwen	66	2	4	7	3	1
qwen	66	2	8	9	1	1
qwen	66	2	10	10	0	0
qwen	66	3	4	5	1	1
qwen	66	4	4	10	6	0
qwen	66	5	8	9	1	1
qwen	67	1	2	5	3	1
qwen	67	1	14	15	1	1
qwen	67	2	2	3	1	1
qwen	67	2	4	5	1	1
qwen	67	2	8	9	1	1
qwen	67	2	14	15	1	1
qwen	68	1	3	5	2	1
qwen	68	1	7	8	1	1
qwen	68	1	11	14	3	1
qwen	68	2	3	4	1	1
qwen	68	2	7	8	1	1
qwen	68	2	11	15	4	1
qwen	69	1	3	4	1	1
qwen	69	1	6	8	2	0
qwen	69	2	3	4	1	1
qwen	69	2	6	8	2	0
qwen	70	1	1	7	6	1
qwen	70	1	8	11	3	1
qwen	70	1	12	13	1	1
qwen	70	1	14	14	0	0
qwen	70	2	1	3	2	1
qwen	70	2	4	5	1	1
qwen	70	2	6	7	1	1
qwen	70	2	8	9	1	1
qwen	70	2	10	11	1	1
qwen	70	2	12	14	2	0
qwen	71	1	2	7	5	1
qwen	71	1	8	9	1	1
qwen	71	1	11	12	1	1
qwen	71	1	14	15	1	1
qwen	71	2	2	6	4	1
qwen	71	2	8	12	4	1
qwen	71	2	14	15	1	1
qwen	72	1	3	4	1	1
qwen	72	1	7	10	3	1
qwen	72	1	11	12	1	1
qwen	72	1	13	14	1	1
qwen	72	1	15	16	1	1
qwen	72	2	3	10	7	1
qwen	72	2	11	12	1	1
qwen	72	2	13	14	1	1
qwen	72	2	15	15	0	0
qwen	73	1	4	7	3	1
qwen	73	2	4	7	3	1
qwen	73	3	4	7	3	1
qwen	73	4	4	7	3	1
qwen	74	1	3	7	4	1
qwen	74	1	8	15	7	1
qwen	74	1	20	20	0	0
qwen	74	2	2	6	4	1
qwen	74	2	11	12	1	1
qwen	74	3	2	4	2	1
qwen	74	3	11	19	8	1
qwen	74	4	2	9	7	1
qwen	74	4	20	20	0	0
qwen	74	5	3	5	2	1
qwen	74	5	8	13	5	1
qwen	74	5	20	20	0	0
qwen	75	1	6	7	1	1
qwen	75	1	8	9	1	1
qwen	75	1	10	12	2	1
qwen	75	1	15	15	0	0
qwen	75	2	8	9	1	1
qwen	75	2	10	13	3	1
qwen	75	2	15	15	0	0
qwen	76	1	5	19	14	1
qwen	76	1	20	20	0	0
qwen	76	2	5	7	2	1
qwen	76	2	8	20	12	0
qwen	76	3	5	11	6	1
qwen	76	3	16	18	2	1
qwen	76	3	20	20	0	0
qwen	76	4	5	6	1	1
qwen	76	4	8	12	4	1
qwen	76	4	13	14	1	1
qwen	76	4	17	20	3	0
qwen	77	1	1	2	1	1
qwen	77	1	13	15	2	1
qwen	77	2	1	2	1	1
qwen	77	2	13	15	2	1
qwen	77	3	1	2	1	1
qwen	77	3	13	14	1	1
qwen	78	1	15	16	1	1
qwen	78	1	17	18	1	1
qwen	78	2	9	12	3	1
qwen	78	2	15	15	0	0
qwen	79	1	1	3	2	1
qwen	79	1	4	7	3	1
qwen	79	1	16	18	2	0
qwen	79	2	5	14	9	1
qwen	79	2	16	17	1	1
qwen	79	3	1	10	9	1
qwen	79	3	13	14	1	1
qwen	79	4	1	2	1	1
qwen	79	4	4	6	2	1
qwen	79	4	16	19	3	1
qwen	80	1	3	4	1	1
qwen	80	2	3	4	1	1
qwen	80	3	3	4	1	1
qwen	81	1	10	11	1	1
qwen	81	2	5	11	6	1
qwen	81	5	5	9	4	1
qwen	81	5	10	19	9	1
qwen	82	1	1	3	2	1
qwen	82	1	7	7	0	0
qwen	82	2	5	8	3	0
qwen	82	3	1	3	2	1
qwen	82	3	5	7	2	0
qwen	82	4	1	4	3	1
qwen	82	4	5	8	3	0
qwen	83	1	3	4	1	1
qwen	83	1	5	6	1	1
qwen	83	1	7	7	0	0
qwen	83	2	3	4	1	1
qwen	83	2	5	6	1	1
qwen	83	2	7	7	0	0
qwen	83	3	3	4	1	1
qwen	83	3	5	6	1	1
qwen	83	3	7	7	0	0
qwen	84	1	6	10	4	0
qwen	84	2	6	10	4	0
qwen	85	1	1	3	2	1
qwen	85	1	7	11	4	1
qwen	85	1	14	16	2	1
qwen	85	1	18	18	0	0
qwen	85	2	1	5	4	1
qwen	85	2	7	13	6	1
qwen	85	2	14	15	1	1
qwen	85	3	1	4	3	1
qwen	85	3	7	12	5	1
qwen	85	3	14	14	0	0
qwen	85	4	1	9	8	1
qwen	85	4	10	18	8	0
qwen	86	1	6	7	1	1
qwen	86	1	11	15	4	1
qwen	86	1	16	16	0	0
qwen	86	2	6	7	1	1
qwen	86	2	11	13	2	1
qwen	86	2	16	16	0	0
qwen	86	3	6	7	1	1
qwen	86	3	11	12	1	1
qwen	86	3	16	17	1	0
qwen	87	1	1	3	2	1
qwen	87	1	5	6	1	1
qwen	87	2	1	3	2	1
qwen	87	2	5	6	1	1
qwen	87	3	1	4	3	1
qwen	87	3	5	6	1	1
qwen	88	1	20	20	0	0
qwen	88	2	6	11	5	1
qwen	88	3	2	10	8	1
qwen	88	3	16	18	2	1
qwen	88	4	2	5	3	1
qwen	88	4	6	7	1	1
qwen	88	5	14	15	1	1
qwen	88	5	16	20	4	0
qwen	89	1	2	5	3	1
qwen	89	1	6	8	2	0
qwen	89	2	2	5	3	1
qwen	89	2	6	8	2	0
qwen	90	1	1	2	1	1
qwen	90	1	11	17	6	1
qwen	90	1	18	18	0	0
qwen	90	2	8	9	1	1
qwen	90	2	15	16	1	0
qwen	90	3	1	5	4	1
qwen	90	3	11	19	8	1
qwen	90	4	8	12	4	1
qwen	90	4	16	19	3	1
qwen	91	1	10	16	6	1
qwen	91	1	18	19	1	0
qwen	91	2	6	9	3	1
qwen	91	2	12	17	5	1
qwen	91	2	18	18	0	0
qwen	91	3	8	14	6	1
qwen	91	3	18	18	0	0
qwen	91	4	6	11	5	1
qwen	91	4	12	14	2	1
qwen	91	4	18	19	1	0
qwen	92	1	1	3	2	1
qwen	92	1	7	8	1	1
qwen	92	1	16	16	0	0
qwen	92	2	1	2	1	1
qwen	92	2	7	9	2	1
qwen	92	2	16	16	0	0
qwen	93	1	6	7	1	1
qwen	93	1	11	14	3	1
qwen	93	1	18	19	1	1
qwen	93	2	6	7	1	1
qwen	93	2	11	12	1	1
qwen	93	2	13	14	1	1
qwen	93	2	18	19	1	1
qwen	94	1	3	4	1	1
qwen	94	1	5	9	4	1
qwen	94	1	14	15	1	0
qwen	94	2	3	4	1	1
qwen	94	2	5	6	1	1
qwen	94	2	7	10	3	1
qwen	94	2	14	14	0	0
qwen	95	1	3	6	3	1
qwen	95	1	7	8	1	1
qwen	95	1	9	10	1	1
qwen	95	2	3	4	1	1
qwen	95	2	7	8	1	1
qwen	95	2	9	12	3	1
qwen	96	1	1	4	3	1
qwen	96	1	6	8	2	1
qwen	96	1	11	15	4	1
qwen	96	2	1	2	1	1
qwen	96	2	6	9	3	1
qwen	96	2	11	14	3	1
qwen	97	1	4	5	1	1
qwen	97	1	6	7	1	1
qwen	97	1	8	10	2	1
qwen	97	1	12	13	1	1
qwen	97	1	14	15	1	1
qwen	97	1	16	16	0	0
qwen	97	2	4	7	3	1
qwen	97	2	8	9	1	1
qwen	97	2	12	13	1	1
qwen	97	2	14	15	1	1
qwen	97	2	16	16	0	0
qwen	98	1	1	2	1	1
qwen	98	1	3	4	1	1
qwen	98	1	5	9	4	1
qwen	98	1	11	12	1	1
qwen	98	1	14	14	0	0
qwen	98	2	1	2	1	1
qwen	98	2	3	9	6	1
qwen	98	2	14	15	1	1
qwen	99	1	6	7	1	1
qwen	99	1	8	13	5	1
qwen	99	1	14	16	2	1
qwen	99	1	17	19	2	1
qwen	99	2	6	11	5	1
qwen	99	2	12	13	1	1
qwen	99	2	14	16	2	1
qwen	99	2	17	18	1	1
qwen	99	3	6	9	3	1
qwen	99	3	10	13	3	1
qwen	99	3	14	15	1	1
qwen	99	3	17	17	0	0
qwen	100	1	1	7	6	1
qwen	100	1	13	14	1	1
qwen	100	1	17	18	1	1
qwen	100	1	20	20	0	0
qwen	100	2	5	7	2	1
qwen	100	3	1	4	3	1
qwen	100	3	5	8	3	1
qwen	100	3	13	14	1	1
qwen	100	3	17	18	1	1
qwen	100	3	20	20	0	0
qwen	100	4	1	8	7	1
qwen	100	4	13	14	1	1
qwen	100	4	17	18	1	1
qwen	100	4	20	20	0	0
qwen	100	5	1	4	3	1
qwen	100	5	5	8	3	1
qwen	100	5	13	14	1	1
qwen	100	5	17	18	1	1
qwen	100	5	20	20	0	0
qwen	100	6	2	3	1	1
qwen	100	6	5	8	3	1
qwen	100	6	19	19	0	0
qwen	100	7	5	8	3	1
qwen	100	9	1	3	2	1
qwen	100	9	13	14	1	1
qwen	100	9	17	20	3	0
qwen	101	3	1	2	1	1
qwen	101	4	1	7	6	1
qwen	101	4	8	9	1	1
qwen	101	7	1	2	1	1
qwen	101	7	8	9	1	1
qwen	101	8	1	2	1	1
qwen	101	9	1	2	1	1
qwen	101	10	1	3	2	1
qwen	101	11	1	3	2	1
qwen	102	1	1	7	6	0
qwen	102	2	10	11	1	1
qwen	102	3	2	8	6	1
qwen	102	3	10	11	1	1
qwen	102	5	1	5	4	1
qwen	102	5	6	11	5	1
qwen	102	6	10	11	1	1
qwen	102	7	2	8	6	1
qwen	102	7	10	11	1	1
qwen	102	8	2	9	7	1
qwen	102	8	10	11	1	1
qwen	102	9	1	11	10	1
qwen	103	1	13	18	5	0
qwen	103	2	2	5	3	1
qwen	103	2	12	18	6	0
qwen	103	3	2	6	4	1
qwen	103	3	8	11	3	1
qwen	103	3	12	17	5	1
qwen	103	3	18	20	2	0
qwen	103	4	18	18	0	0
qwen	103	5	2	6	4	1
qwen	103	5	18	18	0	0
qwen	103	6	3	7	4	1
qwen	103	6	8	20	12	0
qwen	103	7	3	7	4	1
qwen	103	7	8	14	6	1
qwen	103	7	19	20	1	0
qwen	103	8	2	16	14	1
qwen	103	9	2	7	5	1
qwen	103	9	8	10	2	1
qwen	103	9	15	16	1	1
qwen	103	9	20	20	0	0
qwen	103	10	9	14	5	1
qwen	103	10	19	19	0	0
qwen	104	1	7	12	5	0
qwen	104	3	6	12	6	0
qwen	104	4	9	12	3	0
qwen	104	5	2	4	2	1
qwen	104	5	6	8	2	1
qwen	104	5	11	12	1	0
qwen	104	6	2	8	6	1
qwen	104	6	11	12	1	0
qwen	104	7	12	12	0	0
qwen	104	8	2	4	2	1
qwen	104	8	11	11	0	0
qwen	104	9	11	11	0	0
qwen	104	10	2	4	2	1
qwen	104	10	11	11	0	0
qwen	104	11	11	11	0	0
qwen	105	1	3	7	4	1
qwen	105	1	9	9	0	0
qwen	105	3	3	6	3	0
qwen	105	4	9	11	2	0
qwen	105	6	3	12	9	0
qwen	105	7	6	12	6	0
qwen	105	8	6	7	1	1
qwen	105	10	12	12	0	0
qwen	105	11	3	4	1	1
qwen	105	11	6	10	4	0
qwen	106	1	1	4	3	1
qwen	106	8	6	8	2	1
qwen	106	10	1	2	1	1
qwen	106	10	6	9	3	1
qwen	107	1	4	9	5	0
qwen	107	2	6	7	1	0
qwen	107	3	4	7	3	0
qwen	107	4	6	10	4	1
qwen	107	5	4	11	7	0
qwen	107	6	4	8	4	0
qwen	107	7	5	11	6	0
qwen	107	8	5	9	4	0
qwen	107	9	7	10	3	1
qwen	107	10	4	4	0	0
qwen	107	11	7	7	0	0
qwen	108	1	1	7	6	1
qwen	108	1	8	10	2	1
qwen	108	1	11	17	6	0
qwen	108	2	1	2	1	1
qwen	108	2	3	13	10	0
qwen	108	3	1	17	16	0
qwen	108	4	1	2	1	1
qwen	108	4	3	4	1	1
qwen	108	4	8	10	2	1
qwen	108	4	11	16	5	0
qwen	108	5	1	7	6	1
qwen	108	5	8	10	2	1
qwen	108	5	11	16	5	0
qwen	108	6	8	10	2	1
qwen	108	6	11	15	4	1
qwen	108	6	16	16	0	0
qwen	108	7	1	7	6	1
qwen	108	7	8	10	2	1
qwen	108	7	11	16	5	0
qwen	108	8	5	7	2	1
qwen	108	8	8	10	2	1
qwen	108	8	11	15	4	1
qwen	108	8	16	16	0	0
qwen	108	9	1	14	13	1
qwen	108	10	8	10	2	1
qwen	108	10	11	16	5	0
qwen	108	11	9	9	0	0
qwen	108	12	9	9	0	0
qwen	108	13	3	3	0	0
qwen	108	14	9	9	0	0
qwen	108	15	6	6	0	0
qwen	108	17	17	17	0	0
qwen	108	18	17	17	0	0
qwen	109	1	1	9	8	1
qwen	109	1	12	16	4	1
qwen	109	2	1	9	8	1
qwen	109	2	17	17	0	0
qwen	109	3	1	9	8	1
qwen	109	3	19	19	0	0
qwen	109	4	2	3	1	1
qwen	109	4	12	16	4	1
qwen	109	5	2	9	7	1
qwen	109	5	11	16	5	1
qwen	109	5	19	19	0	0
qwen	109	6	11	17	6	0
qwen	109	8	8	9	1	1
qwen	109	8	19	19	0	0
qwen	109	9	8	9	1	1
qwen	109	9	19	19	0	0
qwen	109	10	2	9	7	1
qwen	109	10	12	14	2	1
qwen	109	10	17	19	2	0
qwen	109	11	4	9	5	1
qwen	109	11	13	14	1	1
qwen	109	12	4	9	5	1
qwen	109	13	5	9	4	1
qwen	109	14	8	14	6	1
qwen	109	14	19	19	0	0
qwen	109	15	8	19	11	0
qwen	109	17	6	6	0	0
qwen	109	19	7	7	0	0
qwen	109	20	7	7	0	0
