sample_id	turn	images	model	ok
101	0		LLAVA	1
101	0		QWEN	1
101	1		BLIP2	0
101	1		LLAVA	0
101	1		QWEN	0
101	2		BLIP2	1
101	2		LLAVA	1
101	2		QWEN	0
101	3		BLIP2	0
101	3		LLAVA	1
101	3		QWEN	1
101	4		BLIP2	0
101	4		LLAVA	1
101	4		QWEN	1
101	5		BLIP2	0
101	5		LLAVA	1
101	5		QWEN	1
101	6		BLIP2	0
101	6		LLAVA	0
101	6		QWEN	1
101	7		BLIP2	0
101	7		LLAVA	1
101	7		QWEN	1
102	0		BLIP2	0
102	0		LLAVA	1
102	0		QWEN	1
102	1		BLIP2	0
102	1		LLAVA	0
102	1		QWEN	0
102	2		BLIP2	0
102	2		LLAVA	0
102	2		QWEN	0
102	3		BLIP2	0
102	3		LLAVA	0
102	3		QWEN	0
102	4		BLIP2	0
102	4		LLAVA	1
102	4		QWEN	0
102	5		BLIP2	1
102	5		LLAVA	1
102	5		QWEN	1
102	6		BLIP2	1
102	6		LLAVA	1
102	6		QWEN	1
102	7		BLIP2	1
102	7		LLAVA	1
102	7		QWEN	0
103	0		BLIP2	0
103	0		LLAVA	0
103	0		QWEN	0
103	1		BLIP2	1
103	1		LLAVA	0
103	1		QWEN	0
103	2		BLIP2	0
103	2		LLAVA	0
103	2		QWEN	0
103	3		BLIP2	0
103	3		LLAVA	0
103	3		QWEN	0
103	4		BLIP2	1
103	4		LLAVA	1
103	4		QWEN	1
103	5		BLIP2	0
103	5		LLAVA	1
103	5		QWEN	1
103	6		BLIP2	0
103	6		LLAVA	0
103	6		QWEN	0
103	7		BLIP2	0
103	7		LLAVA	1
103	7		QWEN	1
104	0		BLIP2	1
104	0		LLAVA	0
104	0		QWEN	0
104	1		BLIP2	1
104	1		LLAVA	1
104	1		QWEN	1
104	2		BLIP2	1
104	2		LLAVA	0
104	2		QWEN	0
104	3		BLIP2	0
104	3		LLAVA	0
104	3		QWEN	0
104	4		BLIP2	1
104	4		LLAVA	1
104	4		QWEN	1
104	5		BLIP2	0
104	5		LLAVA	1
104	5		QWEN	0
104	6		BLIP2	0
104	6		LLAVA	0
104	6		QWEN	1
104	7		BLIP2	0
104	7		LLAVA	0
104	7		QWEN	0
105	0		BLIP2	1
105	0		LLAVA	1
105	0		QWEN	0
105	1		BLIP2	1
105	1		LLAVA	1
105	1		QWEN	1
105	2		BLIP2	0
105	2		LLAVA	0
105	2		QWEN	0
105	3		BLIP2	0
105	3		LLAVA	0
105	3		QWEN	0
105	4		BLIP2	1
105	4		LLAVA	1
105	4		QWEN	1
105	5		BLIP2	1
105	5		LLAVA	1
105	5		QWEN	0
105	6		BLIP2	0
105	6		LLAVA	0
105	6		QWEN	0
105	7		BLIP2	0
105	7		LLAVA	1
105	7		QWEN	1
106	0		BLIP2	1
106	0		LLAVA	1
106	0		QWEN	1
106	1		BLIP2	1
106	1		LLAVA	0
106	1		QWEN	1
106	2		BLIP2	0
106	2		LLAVA	1
106	2		QWEN	0
106	3		BLIP2	1
106	3		LLAVA	1
106	3		QWEN	1
106	4		BLIP2	0
106	4		LLAVA	0
106	4		QWEN	0
106	5		BLIP2	1
106	5		LLAVA	1
106	5		QWEN	1
106	6		BLIP2	1
106	6		LLAVA	1
106	6		QWEN	1
106	7		BLIP2	0
106	7		LLAVA	0
106	7		QWEN	1
107	0		BLIP2	0
107	0		LLAVA	0
107	0		QWEN	0
107	1		BLIP2	1
107	1		LLAVA	1
107	1		QWEN	1
107	2		BLIP2	0
107	2		LLAVA	1
107	2		QWEN	1
107	3		BLIP2	0
107	3		LLAVA	1
107	3		QWEN	1
107	4		BLIP2	0
107	4		LLAVA	1
107	4		QWEN	1
107	5		BLIP2	0
107	5		LLAVA	1
107	5		QWEN	1
107	6		BLIP2	1
107	6		LLAVA	0
107	6		QWEN	0
107	7		BLIP2	0
107	7		LLAVA	0
107	7		QWEN	0
108	0		BLIP2	0
108	0		LLAVA	0
108	0		QWEN	0
108	1		BLIP2	1
108	1		LLAVA	1
108	1		QWEN	1
108	2		BLIP2	0
108	2		LLAVA	0
108	2		QWEN	0
108	3		BLIP2	0
108	3		LLAVA	1
108	3		QWEN	0
108	4		BLIP2	0
108	4		LLAVA	0
108	4		QWEN	0
108	5		BLIP2	0
108	5		LLAVA	0
108	5		QWEN	0
108	6		BLIP2	0
108	6		LLAVA	1
108	6		QWEN	1
108	7		BLIP2	0
108	7		LLAVA	0
108	7		QWEN	0
109	0		BLIP2	1
109	0		LLAVA	1
109	0		QWEN	1
109	1		BLIP2	0
109	1		LLAVA	1
109	1		QWEN	1
109	2		BLIP2	1
109	2		LLAVA	0
109	2		QWEN	0
109	3		BLIP2	0
109	3		LLAVA	1
109	3		QWEN	0
109	4		BLIP2	0
109	4		LLAVA	0
109	4		QWEN	1
109	5		BLIP2	0
109	5		LLAVA	0
109	5		QWEN	0
109	6		BLIP2	1
109	6		LLAVA	1
109	6		QWEN	1
109	7		BLIP2	0
109	7		LLAVA	0
109	7		QWEN	0
