sample_id	turn	images	model	ok
39	16	[5]	blip2	0
39	17	[4]	blip2	0
39	18	[2]	blip2	1
39	19	[5]	blip2	0
39	20	[5]	blip2	0
39	1	[4]	llava	1
39	2	[1, 3, 5]	llava	1
39	3	[2, 4]	llava	0
39	4	[2]	llava	1
39	5	[2, 3, 4]	llava	0
39	6	[1, 3]	llava	1
39	7	[1]	llava	1
39	8	[2, 4, 5]	llava	0
39	9	[3]	llava	0
39	10	[3]	llava	1
39	11	[1]	llava	0
39	12	[2]	llava	0
39	13	[3]	llava	1
39	14	[4]	llava	1
39	15	[1]	llava	0
39	16	[5]	llava	1
39	17	[4]	llava	1
39	18	[2]	llava	1
39	19	[5]	llava	0
39	20	[5]	llava	1
39	1	[4]	qwen	1
39	2	[1, 3, 5]	qwen	0
39	3	[2, 4]	qwen	0
39	4	[2]	qwen	1
39	5	[2, 3, 4]	qwen	0
39	6	[1, 3]	qwen	1
39	7	[1]	qwen	1
39	8	[2, 4, 5]	qwen	1
39	9	[3]	qwen	1
39	10	[3]	qwen	1
39	11	[1]	qwen	1
39	12	[2]	qwen	0
39	13	[3]	qwen	1
39	14	[4]	qwen	1
39	15	[1]	qwen	0
39	16	[5]	qwen	1
39	17	[4]	qwen	1
39	18	[2]	qwen	1
39	19	[5]	qwen	0
39	20	[5]	qwen	1
40	1	[5]	blip2	1
40	2	[3]	blip2	0
40	3	[3]	blip2	0
40	4	[4]	blip2	0
40	5	[2, 4, 5]	blip2	0
40	6	[2]	blip2	1
40	7	[1]	blip2	0
40	8	[5]	blip2	1
40	9	[2]	blip2	0
40	10	[2]	blip2	0
40	11	[1, 4]	blip2	0
40	12	[4]	blip2	0
40	13	[5]	blip2	0
40	14	[2, 4]	blip2	0
40	15	[4]	blip2	0
40	16	[2, 3, 4, 5]	blip2	0
40	17	[1, 2, 4, 5]	blip2	0
40	18	[3]	blip2	0
40	19	[1]	blip2	0
40	20	[1, 3, 4, 5]	blip2	0
40	1	[5]	llava	0
40	2	[3]	llava	0
40	3	[3]	llava	1
40	4	[4]	llava	1
40	5	[2, 4, 5]	llava	0
40	6	[2]	llava	1
40	7	[1]	llava	0
40	8	[5]	llava	1
40	9	[2]	llava	0
40	10	[2]	llava	1
40	11	[1, 4]	llava	0
40	12	[4]	llava	0
40	13	[5]	llava	1
40	14	[2, 4]	llava	0
40	15	[4]	llava	0
40	16	[2, 3, 4, 5]	llava	0
40	17	[1, 2, 4, 5]	llava	1
40	18	[3]	llava	0
40	19	[1]	llava	1
40	20	[1, 3, 4, 5]	llava	0
40	1	[5]	qwen	1
40	2	[3]	qwen	1
40	3	[3]	qwen	1
40	4	[4]	qwen	1
40	5	[2, 4, 5]	qwen	1
40	6	[2]	qwen	1
40	7	[1]	qwen	1
40	8	[5]	qwen	1
40	9	[2]	qwen	1
40	10	[2]	qwen	1
40	11	[1, 4]	qwen	1
40	12	[4]	qwen	1
40	13	[5]	qwen	1
40	14	[2, 4]	qwen	0
40	15	[4]	qwen	1
40	16	[2, 3, 4, 5]	qwen	0
40	17	[1, 2, 4, 5]	qwen	1
40	18	[3]	qwen	1
40	19	[1]	qwen	1
40	20	[1, 3, 4, 5]	qwen	0
41	1	[1, 2]	blip2	0
41	2	[2]	blip2	0
41	3	[1, 2]	blip2	0
41	4	[2]	blip2	0
41	5	[1]	blip2	1
41	6	[1]	blip2	0
41	7	[1, 2]	blip2	0
41	8	[1, 2]	blip2	0
41	9	[1, 2]	blip2	0
41	10	[2]	blip2	0
41	11	[1, 2]	blip2	0
41	12	[1]	blip2	0
41	13	[1, 2]	blip2	0
41	14	[1, 2]	blip2	0
41	15	[1, 2]	blip2	0
41	16	[1, 2]	blip2	0
41	1	[1, 2]	llava	0
41	2	[2]	llava	0
41	3	[1, 2]	llava	0
41	4	[2]	llava	0
41	5	[1]	llava	1
41	6	[1]	llava	1
41	7	[1, 2]	llava	0
41	8	[1, 2]	llava	0
41	9	[1, 2]	llava	0
41	10	[2]	llava	1
41	11	[1, 2]	llava	1
41	12	[1]	llava	1
41	13	[1, 2]	llava	0
41	14	[1, 2]	llava	1
41	15	[1, 2]	llava	1
41	16	[1, 2]	llava	0
41	1	[1, 2]	qwen	0
41	2	[2]	qwen	1
41	3	[1, 2]	qwen	0
41	4	[2]	qwen	1
41	5	[1]	qwen	1
41	6	[1]	qwen	1
41	7	[1, 2]	qwen	0
41	8	[1, 2]	qwen	0
41	9	[1, 2]	qwen	0
41	10	[2]	qwen	1
41	11	[1, 2]	qwen	0
41	12	[1]	qwen	1
41	13	[1, 2]	qwen	1
41	14	[1, 2]	qwen	1
41	15	[1, 2]	qwen	0
41	16	[1, 2]	qwen	0
42	1	[1, 2]	blip2	0
42	2	[1, 2]	blip2	0
42	3	[1, 2]	blip2	0
42	4	[1, 2]	blip2	0
42	5	[1, 2]	blip2	0
42	6	[1, 2]	blip2	0
42	7	[1, 2]	blip2	0
42	8	[1, 2]	blip2	0
42	9	[1]	blip2	0
42	10	[1]	blip2	0
42	11	[1, 2]	blip2	0
42	12	[1, 2]	blip2	0
42	13	[1, 2]	blip2	0
42	14	[1, 2]	blip2	0
42	15	[1, 2]	blip2	0
42	16	[1, 2]	blip2	0
42	17	[1, 2]	blip2	0
42	18	[1]	blip2	0
42	19	[2]	blip2	1
42	1	[1, 2]	llava	0
42	2	[1, 2]	llava	0
42	3	[1, 2]	llava	0
42	4	[1, 2]	llava	0
42	5	[1, 2]	llava	1
42	6	[1, 2]	llava	0
42	7	[1, 2]	llava	0
42	8	[1, 2]	llava	1
42	9	[1]	llava	0
42	10	[1]	llava	1
42	11	[1, 2]	llava	0
42	12	[1, 2]	llava	0
42	13	[1, 2]	llava	0
42	14	[1, 2]	llava	0
42	15	[1, 2]	llava	0
42	16	[1, 2]	llava	0
42	17	[1, 2]	llava	0
42	18	[1]	llava	0
42	19	[2]	llava	1
42	1	[1, 2]	qwen	0
42	2	[1, 2]	qwen	0
42	3	[1, 2]	qwen	0
42	4	[1, 2]	qwen	0
42	5	[1, 2]	qwen	1
42	6	[1, 2]	qwen	0
42	7	[1, 2]	qwen	0
42	8	[1, 2]	qwen	1
42	9	[1]	qwen	1
42	10	[1]	qwen	1
42	11	[1, 2]	qwen	0
42	12	[1, 2]	qwen	0
42	13	[1, 2]	qwen	0
42	14	[1, 2]	qwen	0
42	15	[1, 2]	qwen	0
42	16	[1, 2]	qwen	0
42	17	[1, 2]	qwen	0
42	18	[1]	qwen	1
42	19	[2]	qwen	1
43	1	[1, 2]	blip2	0
43	2	[1, 2]	blip2	0
43	3	[1, 2]	blip2	0
43	4	[2]	blip2	0
43	5	[1, 2]	blip2	0
43	6	[1, 2]	blip2	0
43	7	[1]	blip2	0
43	8	[1, 2]	blip2	0
43	9	[1, 2]	blip2	1
43	10	[2]	blip2	0
43	11	[2]	blip2	0
43	12	[1, 2]	blip2	1
43	13	[1, 2]	blip2	0
43	14	[1, 2]	blip2	0
43	15	[1]	blip2	1
43	16	[1]	blip2	0
43	1	[1, 2]	llava	0
43	2	[1, 2]	llava	0
43	3	[1, 2]	llava	0
43	4	[2]	llava	0
43	5	[1, 2]	llava	0
43	6	[1, 2]	llava	0
43	7	[1]	llava	0
43	8	[1, 2]	llava	0
43	9	[1, 2]	llava	0
43	10	[2]	llava	0
43	11	[2]	llava	1
43	12	[1, 2]	llava	0
43	13	[1, 2]	llava	0
43	14	[1, 2]	llava	1
43	15	[1]	llava	1
43	16	[1]	llava	1
43	1	[1, 2]	qwen	0
43	2	[1, 2]	qwen	1
43	3	[1, 2]	qwen	1
43	4	[2]	qwen	0
43	5	[1, 2]	qwen	0
43	6	[1, 2]	qwen	0
43	7	[1]	qwen	1
43	8	[1, 2]	qwen	1
43	9	[1, 2]	qwen	1
43	10	[2]	qwen	1
43	11	[2]	qwen	1
43	12	[1, 2]	qwen	1
43	13	[1, 2]	qwen	1
43	14	[1, 2]	qwen	1
43	15	[1]	qwen	1
43	16	[1]	qwen	1
44	1	[1, 2, 3]	blip2	0
44	2	[1, 2, 3]	blip2	1
44	3	[1, 2, 3]	blip2	0
44	4	[1, 2, 3]	blip2	0
44	5	[1, 2, 3]	blip2	0
44	6	[1, 2, 3]	blip2	0
44	7	[1, 2, 3]	blip2	0
44	8	[1, 2, 3]	blip2	0
44	9	[1, 2, 3]	blip2	0
44	10	[1, 2, 3]	blip2	0
44	1	[1, 2, 3]	llava	0
44	2	[1, 2, 3]	llava	1
44	3	[1, 2, 3]	llava	0
44	4	[1, 2, 3]	llava	1
44	5	[1, 2, 3]	llava	0
44	6	[1, 2, 3]	llava	1
44	7	[1, 2, 3]	llava	0
44	8	[1, 2, 3]	llava	0
44	9	[1, 2, 3]	llava	0
44	10	[1, 2, 3]	llava	1
44	1	[1, 2, 3]	qwen	0
44	2	[1, 2, 3]	qwen	0
44	3	[1, 2, 3]	qwen	1
44	4	[1, 2, 3]	qwen	0
44	5	[1, 2, 3]	qwen	0
44	6	[1, 2, 3]	qwen	0
44	7	[1, 2, 3]	qwen	0
44	8	[1, 2, 3]	qwen	1
44	9	[1, 2, 3]	qwen	0
44	10	[1, 2, 3]	qwen	1
45	1	[2]	blip2	0
45	2	[1]	blip2	1
45	3	[3]	blip2	1
45	4	[3]	blip2	0
45	5	[1]	blip2	1
45	6	[4]	blip2	0
45	7	[4]	blip2	0
45	8	[2]	blip2	1
45	9	[3]	blip2	1
45	10	[1]	blip2	1
45	11	[2]	blip2	0
45	12	[1, 2, 3, 4]	blip2	0
45	13	[4]	blip2	0
45	1	[2]	llava	1
45	2	[1]	llava	1
45	3	[3]	llava	1
45	4	[3]	llava	0
45	5	[1]	llava	1
45	6	[4]	llava	0
45	7	[4]	llava	1
45	8	[2]	llava	1
45	9	[3]	llava	1
45	10	[1]	llava	1
45	11	[2]	llava	1
45	12	[1, 2, 3, 4]	llava	0
45	13	[4]	llava	1
45	1	[2]	qwen	1
45	2	[1]	qwen	1
45	3	[3]	qwen	1
45	4	[3]	qwen	1
45	5	[1]	qwen	1
45	6	[4]	qwen	1
45	7	[4]	qwen	1
45	8	[2]	qwen	1
45	9	[3]	qwen	1
45	10	[1]	qwen	1
45	11	[2]	qwen	1
45	12	[1, 2, 3, 4]	qwen	0
45	13	[4]	qwen	1
46	1	[1, 2, 3, 4]	blip2	0
46	2	[1, 2, 3, 4]	blip2	0
46	3	[1, 2, 3, 4]	blip2	0
46	4	[1, 2, 3, 4]	blip2	0
46	5	[1, 2, 3, 4]	blip2	0
46	1	[1, 2, 3, 4]	llava	0
46	2	[1, 2, 3, 4]	llava	0
46	3	[1, 2, 3, 4]	llava	0
46	4	[1, 2, 3, 4]	llava	0
46	5	[1, 2, 3, 4]	llava	1
46	1	[1, 2, 3, 4]	qwen	0
46	2	[1, 2, 3, 4]	qwen	0
46	3	[1, 2, 3, 4]	qwen	0
46	4	[1, 2, 3, 4]	qwen	0
46	5	[1, 2, 3, 4]	qwen	1
47	1	[1, 2]	blip2	1
47	2	[1, 2]	blip2	0
47	3	[1]	blip2	0
47	4	[1]	blip2	0
47	5	[1, 2]	blip2	0
47	6	[1]	blip2	0
47	7	[2]	blip2	0
47	8	[2]	blip2	0
47	9	[2]	blip2	0
47	10	[1, 2]	blip2	0
47	1	[1, 2]	llava	1
47	2	[1, 2]	llava	0
47	3	[1]	llava	0
47	4	[1]	llava	1
47	5	[1, 2]	llava	0
47	6	[1]	llava	0
47	7	[2]	llava	0
47	8	[2]	llava	1
47	9	[2]	llava	1
47	10	[1, 2]	llava	1
47	1	[1, 2]	qwen	1
47	2	[1, 2]	qwen	1
47	3	[1]	qwen	1
47	4	[1]	qwen	1
47	5	[1, 2]	qwen	0
47	6	[1]	qwen	0
47	7	[2]	qwen	1
47	8	[2]	qwen	1
47	9	[2]	qwen	1
47	10	[1, 2]	qwen	1
48	1	[1, 2, 3]	blip2	0
48	2	[1, 2, 3]	blip2	0
48	3	[1, 2, 3]	blip2	0
48	4	[1]	blip2	1
48	5	[1, 2, 3]	blip2	0
48	6	[3]	blip2	0
48	7	[2]	blip2	0
48	8	[1, 2, 3]	blip2	0
48	9	[1, 2, 3]	blip2	0
48	10	[1, 2, 3]	blip2	0
48	11	[3]	blip2	0
48	12	[1, 2, 3]	blip2	0
48	13	[1, 2, 3]	blip2	0
48	14	[2]	blip2	0
48	15	[1, 2, 3]	blip2	0
48	16	[1]	blip2	0
48	17	[1]	blip2	0
48	18	[2]	blip2	0
48	19	[3]	blip2	0
48	1	[1, 2, 3]	llava	0
48	2	[1, 2, 3]	llava	0
48	3	[1, 2, 3]	llava	1
48	4	[1]	llava	1
48	5	[1, 2, 3]	llava	0
48	6	[3]	llava	1
48	7	[2]	llava	1
48	8	[1, 2, 3]	llava	0
48	9	[1, 2, 3]	llava	0
48	10	[1, 2, 3]	llava	1
48	11	[3]	llava	0
48	12	[1, 2, 3]	llava	1
48	13	[1, 2, 3]	llava	0
48	14	[2]	llava	1
48	15	[1, 2, 3]	llava	0
48	16	[1]	llava	1
48	17	[1]	llava	1
48	18	[2]	llava	1
48	19	[3]	llava	0
48	1	[1, 2, 3]	qwen	0
48	2	[1, 2, 3]	qwen	0
48	3	[1, 2, 3]	qwen	0
48	4	[1]	qwen	1
48	5	[1, 2, 3]	qwen	0
48	6	[3]	qwen	1
48	7	[2]	qwen	1
48	8	[1, 2, 3]	qwen	0
48	9	[1, 2, 3]	qwen	0
48	10	[1, 2, 3]	qwen	1
48	11	[3]	qwen	1
48	12	[1, 2, 3]	qwen	1
48	13	[1, 2, 3]	qwen	1
48	14	[2]	qwen	1
48	15	[1, 2, 3]	qwen	0
48	16	[1]	qwen	1
48	17	[1]	qwen	1
48	18	[2]	qwen	1
48	19	[3]	qwen	1
49	1	[3]	blip2	0
49	2	[2, 4]	blip2	0
49	3	[2]	blip2	0
49	4	[4]	blip2	1
49	5	[1, 2]	blip2	0
49	6	[1, 2, 3, 4]	blip2	0
49	7	[1, 3, 4]	blip2	0
49	8	[4]	blip2	0
49	9	[1, 3]	blip2	0
49	10	[1, 2, 3]	blip2	0
49	11	[1]	blip2	1
49	12	[3]	blip2	0
49	13	[4]	blip2	0
49	14	[1]	blip2	0
49	15	[2]	blip2	0
49	16	[1]	blip2	1
49	17	[1, 2]	blip2	0
49	18	[2]	blip2	0
49	19	[2, 4]	blip2	0
49	20	[3]	blip2	0
49	1	[3]	llava	1
49	2	[2, 4]	llava	1
49	3	[2]	llava	1
49	4	[4]	llava	1
49	5	[1, 2]	llava	1
49	6	[1, 2, 3, 4]	llava	0
49	7	[1, 3, 4]	llava	0
49	8	[4]	llava	1
49	9	[1, 3]	llava	0
49	10	[1, 2, 3]	llava	0
49	11	[1]	llava	0
49	12	[3]	llava	0
49	13	[4]	llava	1
49	14	[1]	llava	1
49	15	[2]	llava	0
49	16	[1]	llava	1
49	17	[1, 2]	llava	1
49	18	[2]	llava	1
49	19	[2, 4]	llava	1
49	20	[3]	llava	1
49	1	[3]	qwen	1
49	2	[2, 4]	qwen	1
49	3	[2]	qwen	1
49	4	[4]	qwen	1
49	5	[1, 2]	qwen	0
49	6	[1, 2, 3, 4]	qwen	0
49	7	[1, 3, 4]	qwen	0
49	8	[4]	qwen	1
49	9	[1, 3]	qwen	0
49	10	[1, 2, 3]	qwen	1
49	11	[1]	qwen	1
49	12	[3]	qwen	1
49	13	[4]	qwen	0
49	14	[1]	qwen	1
49	15	[2]	qwen	1
49	16	[1]	qwen	1
49	17	[1, 2]	qwen	1
49	18	[2]	qwen	1
49	19	[2, 4]	qwen	1
49	20	[3]	qwen	1
50	1	[1, 2]	blip2	1
50	2	[1, 2]	blip2	0
50	3	[1, 2]	blip2	0
50	4	[1, 2]	blip2	0
50	5	[1, 2]	blip2	0
50	6	[1, 2]	blip2	0
50	7	[1, 2]	blip2	0
50	8	[1, 2]	blip2	1
50	9	[1, 2]	blip2	0
50	10	[1, 2]	blip2	0
50	1	[1, 2]	llava	1
50	2	[1, 2]	llava	1
50	3	[1, 2]	llava	0
50	4	[1, 2]	llava	0
50	5	[1, 2]	llava	0
50	6	[1, 2]	llava	1
50	7	[1, 2]	llava	0
50	8	[1, 2]	llava	1
50	9	[1, 2]	llava	1
50	10	[1, 2]	llava	1
50	1	[1, 2]	qwen	1
50	2	[1, 2]	qwen	1
50	3	[1, 2]	qwen	1
50	4	[1, 2]	qwen	0
50	5	[1, 2]	qwen	0
50	6	[1, 2]	qwen	1
50	7	[1, 2]	qwen	0
50	8	[1, 2]	qwen	0
50	9	[1, 2]	qwen	1
50	10	[1, 2]	qwen	1
51	1	[1, 2]	blip2	1
51	2	[2]	blip2	1
51	3	[1, 2]	blip2	0
51	4	[2]	blip2	1
51	5	[1]	blip2	0
51	6	[1, 2]	blip2	0
51	7	[1, 2]	blip2	0
51	8	[1, 2]	blip2	0
51	9	[1, 2]	blip2	0
51	10	[2]	blip2	0
51	11	[1]	blip2	0
51	12	[1]	blip2	0
51	13	[1, 2]	blip2	0
51	14	[1, 2]	blip2	0
51	15	[1, 2]	blip2	0
51	16	[1, 2]	blip2	0
51	1	[1, 2]	llava	1
51	2	[2]	llava	1
51	3	[1, 2]	llava	0
51	4	[2]	llava	1
51	5	[1]	llava	0
51	6	[1, 2]	llava	0
51	7	[1, 2]	llava	0
51	8	[1, 2]	llava	0
51	9	[1, 2]	llava	0
51	10	[2]	llava	0
51	11	[1]	llava	1
51	12	[1]	llava	1
51	13	[1, 2]	llava	0
51	14	[1, 2]	llava	0
51	15	[1, 2]	llava	0
51	16	[1, 2]	llava	0
51	1	[1, 2]	qwen	1
51	2	[2]	qwen	1
51	3	[1, 2]	qwen	0
51	4	[2]	qwen	1
51	5	[1]	qwen	1
51	6	[1, 2]	qwen	0
51	7	[1, 2]	qwen	0
51	8	[1, 2]	qwen	0
51	9	[1, 2]	qwen	0
51	10	[2]	qwen	0
51	11	[1]	qwen	1
51	12	[1]	qwen	1
51	13	[1, 2]	qwen	1
51	14	[1, 2]	qwen	1
51	15	[1, 2]	qwen	1
51	16	[1, 2]	qwen	0
52	1	[1, 2]	blip2	0
52	2	[1, 2]	blip2	0
52	3	[1, 2]	blip2	0
52	4	[1]	blip2	1
52	5	[1]	blip2	1
52	6	[1, 2]	blip2	0
52	7	[1, 2]	blip2	0
52	8	[1, 2]	blip2	0
52	9	[2]	blip2	1
52	10	[1, 2]	blip2	0
52	11	[1, 2]	blip2	1
52	12	[1, 2]	blip2	0
52	13	[1, 2]	blip2	0
52	14	[1]	blip2	0
52	1	[1, 2]	llava	1
52	2	[1, 2]	llava	0
52	3	[1, 2]	llava	0
52	4	[1]	llava	1
52	5	[1]	llava	0
52	6	[1, 2]	llava	0
52	7	[1, 2]	llava	0
52	8	[1, 2]	llava	0
52	9	[2]	llava	1
52	10	[1, 2]	llava	0
52	11	[1, 2]	llava	1
52	12	[1, 2]	llava	0
52	13	[1, 2]	llava	1
52	14	[1]	llava	0
52	1	[1, 2]	qwen	0
52	2	[1, 2]	qwen	0
52	3	[1, 2]	qwen	0
52	4	[1]	qwen	1
52	5	[1]	qwen	0
52	6	[1, 2]	qwen	0
52	7	[1, 2]	qwen	0
52	8	[1, 2]	qwen	0
52	9	[2]	qwen	1
52	10	[1, 2]	qwen	0
52	11	[1, 2]	qwen	1
52	12	[1, 2]	qwen	0
52	13	[1, 2]	qwen	0
52	14	[1]	qwen	1
53	1	[1, 2]	blip2	0
53	2	[1, 2]	blip2	0
53	3	[1, 2]	blip2	1
53	4	[1, 2]	blip2	0
53	5	[1, 2]	blip2	0
53	6	[1, 2]	blip2	1
53	7	[1, 2]	blip2	1
53	8	[1, 2]	blip2	0
53	9	[1, 2]	blip2	0
53	10	[1, 2]	blip2	1
53	1	[1, 2]	llava	1
53	2	[1, 2]	llava	0
53	3	[1, 2]	llava	0
53	4	[1, 2]	llava	0
53	5	[1, 2]	llava	0
53	6	[1, 2]	llava	0
53	7	[1, 2]	llava	1
53	8	[1, 2]	llava	1
53	9	[1, 2]	llava	1
53	10	[1, 2]	llava	1
53	1	[1, 2]	qwen	1
53	2	[1, 2]	qwen	1
53	3	[1, 2]	qwen	1
53	4	[1, 2]	qwen	1
53	5	[1, 2]	qwen	0
53	6	[1, 2]	qwen	1
53	7	[1, 2]	qwen	1
53	8	[1, 2]	qwen	1
53	9	[1, 2]	qwen	0
53	10	[1, 2]	qwen	1
54	1	[1]	blip2	0
54	2	[2]	blip2	0
54	3	[1, 2]	blip2	0
54	4	[1, 2]	blip2	0
54	5	[2]	blip2	0
54	6	[1]	blip2	0
54	7	[1, 2]	blip2	0
54	8	[1, 2]	blip2	0
54	9	[2]	blip2	0
54	10	[1, 2]	blip2	1
54	11	[1]	blip2	0
54	12	[1, 2]	blip2	0
54	13	[1, 2]	blip2	0
54	14	[1, 2]	blip2	0
54	15	[1, 2]	blip2	0
54	1	[1]	llava	1
54	2	[2]	llava	1
54	3	[1, 2]	llava	1
54	4	[1, 2]	llava	0
54	5	[2]	llava	1
54	6	[1]	llava	1
54	7	[1, 2]	llava	0
54	8	[1, 2]	llava	0
54	9	[2]	llava	1
54	10	[1, 2]	llava	0
54	11	[1]	llava	1
54	12	[1, 2]	llava	0
54	13	[1, 2]	llava	0
54	14	[1, 2]	llava	0
54	15	[1, 2]	llava	0
54	1	[1]	qwen	1
54	2	[2]	qwen	1
54	3	[1, 2]	qwen	1
54	4	[1, 2]	qwen	0
54	5	[2]	qwen	1
54	6	[1]	qwen	1
54	7	[1, 2]	qwen	1
54	8	[1, 2]	qwen	0
54	9	[2]	qwen	1
54	10	[1, 2]	qwen	0
54	11	[1]	qwen	1
54	12	[1, 2]	qwen	0
54	13	[1, 2]	qwen	0
54	14	[1, 2]	qwen	0
54	15	[1, 2]	qwen	1
55	1	[3]	blip2	0
55	2	[1, 2, 3]	blip2	1
55	3	[1]	blip2	0
55	4	[2]	blip2	0
55	5	[1]	blip2	0
55	6	[1, 2, 3]	blip2	0
55	7	[3]	blip2	1
55	8	[3]	blip2	0
55	9	[1, 2, 3]	blip2	1
55	10	[2]	blip2	1
55	11	[1, 2, 3]	blip2	0
55	12	[1, 2, 3]	blip2	0
55	13	[1, 2, 3]	blip2	0
55	14	[1]	blip2	1
55	15	[2]	blip2	1
55	16	[1, 2, 3]	blip2	0
55	17	[1, 2, 3]	blip2	0
55	18	[1, 2, 3]	blip2	0
55	1	[3]	llava	1
55	2	[1, 2, 3]	llava	1
55	3	[1]	llava	1
55	4	[2]	llava	0
55	5	[1]	llava	1
55	6	[1, 2, 3]	llava	1
55	7	[3]	llava	1
55	8	[3]	llava	1
55	9	[1, 2, 3]	llava	1
55	10	[2]	llava	1
55	11	[1, 2, 3]	llava	0
55	12	[1, 2, 3]	llava	0
55	13	[1, 2, 3]	llava	1
55	14	[1]	llava	1
55	15	[2]	llava	1
55	16	[1, 2, 3]	llava	1
55	17	[1, 2, 3]	llava	0
55	18	[1, 2, 3]	llava	0
55	1	[3]	qwen	1
55	2	[1, 2, 3]	qwen	1
55	3	[1]	qwen	1
55	4	[2]	qwen	0
55	5	[1]	qwen	1
55	6	[1, 2, 3]	qwen	1
55	7	[3]	qwen	1
55	8	[3]	qwen	1
55	9	[1, 2, 3]	qwen	1
55	10	[2]	qwen	1
55	11	[1, 2, 3]	qwen	0
55	12	[1, 2, 3]	qwen	0
55	13	[1, 2, 3]	qwen	0
55	14	[1]	qwen	0
55	15	[2]	qwen	1
55	16	[1, 2, 3]	qwen	1
55	17	[1, 2, 3]	qwen	0
55	18	[1, 2, 3]	qwen	0
56	1	[1]	blip2	1
56	2	[5]	blip2	0
56	3	[2]	blip2	0
56	4	[2, 4]	blip2	0
56	5	[1, 3, 5]	blip2	0
56	6	[4]	blip2	1
56	7	[1, 2, 3, 4, 5]	blip2	0
56	8	[2]	blip2	1
56	9	[2]	blip2	0
56	10	[5]	blip2	1
56	11	[4]	blip2	0
56	12	[5]	blip2	0
56	13	[3]	blip2	1
56	14	[4]	blip2	0
56	15	[3]	blip2	0
56	16	[1, 2, 5]	blip2	0
56	17	[3]	blip2	1
56	18	[1]	blip2	1
56	19	[3, 4]	blip2	0
56	20	[1]	blip2	0
56	1	[1]	llava	1
56	2	[5]	llava	1
56	3	[2]	llava	1
56	4	[2, 4]	llava	0
56	5	[1, 3, 5]	llava	0
56	6	[4]	llava	1
56	7	[1, 2, 3, 4, 5]	llava	1
56	8	[2]	llava	1
56	9	[2]	llava	1
56	10	[5]	llava	1
56	11	[4]	llava	0
56	12	[5]	llava	1
56	13	[3]	llava	1
56	14	[4]	llava	1
56	15	[3]	llava	1
56	16	[1, 2, 5]	llava	1
56	17	[3]	llava	0
56	18	[1]	llava	1
56	19	[3, 4]	llava	0
56	20	[1]	llava	1
56	1	[1]	qwen	1
56	2	[5]	qwen	1
56	3	[2]	qwen	1
56	4	[2, 4]	qwen	1
56	5	[1, 3, 5]	qwen	1
56	6	[4]	qwen	1
56	7	[1, 2, 3, 4, 5]	qwen	1
56	8	[2]	qwen	1
56	9	[2]	qwen	1
56	10	[5]	qwen	1
56	11	[4]	qwen	1
56	12	[5]	qwen	1
56	13	[3]	qwen	1
56	14	[4]	qwen	1
56	15	[3]	qwen	1
56	16	[1, 2, 5]	qwen	1
56	17	[3]	qwen	1
56	18	[1]	qwen	1
56	19	[3, 4]	qwen	1
56	20	[1]	qwen	1
57	1	[1]	blip2	1
57	2	[2]	blip2	1
57	3	[2]	blip2	1
57	4	[1, 2, 3]	blip2	1
57	5	[2, 3]	blip2	0
57	6	[3]	blip2	1
57	7	[1]	blip2	1
57	8	[1]	blip2	0
57	9	[3]	blip2	1
57	10	[2, 3]	blip2	0
57	11	[3]	blip2	1
57	12	[2]	blip2	1
57	1	[1]	llava	1
57	2	[2]	llava	1
57	3	[2]	llava	1
57	4	[1, 2, 3]	llava	1
57	5	[2, 3]	llava	0
57	6	[3]	llava	1
57	7	[1]	llava	1
57	8	[1]	llava	0
57	9	[3]	llava	1
57	10	[2, 3]	llava	1
57	11	[3]	llava	0
57	12	[2]	llava	1
57	1	[1]	qwen	1
57	2	[2]	qwen	1
57	3	[2]	qwen	1
57	4	[1, 2, 3]	qwen	0
57	5	[2, 3]	qwen	0
57	6	[3]	qwen	1
57	7	[1]	qwen	1
57	8	[1]	qwen	0
57	9	[3]	qwen	1
57	10	[2, 3]	qwen	1
57	11	[3]	qwen	1
57	12	[2]	qwen	1
58	1	[2]	blip2	0
58	2	[4]	blip2	0
58	3	[1, 4]	blip2	0
58	4	[1, 4]	blip2	0
58	5	[2]	blip2	0
58	6	[1, 2, 3, 4]	blip2	0
58	7	[1]	blip2	0
58	8	[3]	blip2	0
58	9	[2, 3]	blip2	0
58	10	[1, 2, 3, 4]	blip2	0
58	11	[1]	blip2	0
58	12	[2, 3]	blip2	0
58	13	[2]	blip2	0
58	14	[1]	blip2	0
58	15	[4]	blip2	1
58	16	[1, 2, 3, 4]	blip2	0
58	17	[4]	blip2	0
58	18	[3]	blip2	0
58	19	[1, 2, 3, 4]	blip2	0
58	20	[3]	blip2	0
58	1	[2]	llava	1
58	2	[4]	llava	1
58	3	[1, 4]	llava	1
58	4	[1, 4]	llava	1
58	5	[2]	llava	0
58	6	[1, 2, 3, 4]	llava	0
58	7	[1]	llava	1
58	8	[3]	llava	1
58	9	[2, 3]	llava	1
58	10	[1, 2, 3, 4]	llava	1
58	11	[1]	llava	1
58	12	[2, 3]	llava	0
58	13	[2]	llava	1
58	14	[1]	llava	1
58	15	[4]	llava	1
58	16	[1, 2, 3, 4]	llava	0
58	17	[4]	llava	1
58	18	[3]	llava	1
58	19	[1, 2, 3, 4]	llava	0
58	20	[3]	llava	0
58	1	[2]	qwen	0
58	2	[4]	qwen	1
58	3	[1, 4]	qwen	1
58	4	[1, 4]	qwen	1
58	5	[2]	qwen	1
